timest,station,param,level,station_name,longitude,latitude,param_name
2018-05-22 10:00:00,4,5,73.22,Pavlovo,23.268403,42.669797,O3
2018-06-13 13:00:00,5,9,3.37,Kopitoto,23.268403,42.669797,Wind
2018-03-29 09:00:00,4,4,0.98,Pavlovo,23.268403,42.669797,CO
2016-07-15 04:00:00,2,6,9.42,Nadezhda,23.310972,42.732292,SO2
2017-09-17 10:00:00,5,4,0.43,Kopitoto,23.268403,42.669797,CO
2016-03-14 20:00:00,1,10,0.0,Druzhba,23.400164,42.666508,Sun radiation
2018-03-19 15:00:00,6,0,10.83,Mladost,23.383271,42.655488,Particulate matter
2018-05-17 09:00:00,5,8,863.64,Kopitoto,23.268403,42.669797,Atmospheric pressure
2017-01-19 14:00:00,3,1,39.39,Krasno selo,23.400164,42.666508,NO2
2017-04-14 14:00:00,3,5,73.5,Krasno selo,23.400164,42.666508,O3
2017-12-21 06:00:00,1,6,11.31,Druzhba,23.400164,42.666508,SO2
2018-05-15 19:00:00,1,8,944.1,Druzhba,23.400164,42.666508,Atmospheric pressure
2017-02-04 19:00:00,4,10,20.16,Pavlovo,23.268403,42.669797,Sun radiation
2017-04-29 09:00:00,6,3,1.18,Mladost,23.383271,42.655488,C6H6
2016-05-22 01:00:00,3,6,4.86,Krasno selo,23.400164,42.666508,SO2
2018-02-02 09:00:00,2,10,51.79,Nadezhda,23.310972,42.732292,Sun radiation
2016-09-29 09:00:00,2,10,80.92,Nadezhda,23.310972,42.732292,Sun radiation
2018-05-11 19:00:00,6,7,70.0,Mladost,23.383271,42.655488,Humidity
2017-07-20 15:00:00,2,5,101.69,Nadezhda,23.310972,42.732292,O3
2017-12-28 00:00:00,3,11,4.28,Krasno selo,23.400164,42.666508,Temperature
2017-11-06 15:00:00,4,8,939.13,Pavlovo,23.268403,42.669797,Atmospheric pressure
2017-09-30 06:00:00,6,0,30.17,Mladost,23.383271,42.655488,Particulate matter
2018-05-15 22:00:00,3,6,4.71,Krasno selo,23.400164,42.666508,SO2
2017-12-31 12:00:00,5,6,2.16,Kopitoto,23.268403,42.669797,SO2
2016-03-29 03:00:00,1,3,1.45,Druzhba,23.400164,42.666508,C6H6
2018-02-07 17:00:00,3,1,33.42,Krasno selo,23.400164,42.666508,NO2
2016-08-10 02:00:00,6,11,18.61,Mladost,23.383271,42.655488,Temperature
2018-04-22 18:00:00,4,1,6.84,Pavlovo,23.268403,42.669797,NO2
2016-10-20 12:00:00,4,10,214.38,Pavlovo,23.268403,42.669797,Sun radiation
2017-04-25 09:00:00,2,1,43.24,Nadezhda,23.310972,42.732292,NO2
2017-05-07 22:00:00,1,9,0.73,Druzhba,23.400164,42.666508,Wind
2017-10-25 10:00:00,4,8,950.0,Pavlovo,23.268403,42.669797,Atmospheric pressure
2016-06-10 13:00:00,6,0,20.58,Mladost,23.383271,42.655488,Particulate matter
2017-09-13 17:00:00,2,7,40.49,Nadezhda,23.310972,42.732292,Humidity
2017-10-14 17:00:00,3,3,0.23,Krasno selo,23.400164,42.666508,C6H6
2016-03-09 19:00:00,1,7,89.38,Druzhba,23.400164,42.666508,Humidity
2016-11-24 20:00:00,2,2,37.2,Nadezhda,23.310972,42.732292,NO
2016-09-18 19:00:00,6,7,58.13,Mladost,23.383271,42.655488,Humidity
2017-06-29 18:00:00,5,0,31.79,Kopitoto,23.268403,42.669797,Particulate matter
2018-03-13 20:00:00,2,9,1.59,Nadezhda,23.310972,42.732292,Wind
2016-04-06 01:00:00,3,4,0.59,Krasno selo,23.400164,42.666508,CO
2017-11-07 10:00:00,4,7,79.08,Pavlovo,23.268403,42.669797,Humidity
2018-03-11 13:00:00,4,4,0.62,Pavlovo,23.268403,42.669797,CO
2018-01-09 02:00:00,1,9,1.22,Druzhba,23.400164,42.666508,Wind
2016-02-26 19:00:00,4,11,8.89,Pavlovo,23.268403,42.669797,Temperature
2017-04-12 13:00:00,6,6,3.05,Mladost,23.383271,42.655488,SO2
2016-02-28 08:00:00,5,2,0.66,Kopitoto,23.268403,42.669797,NO
2017-08-03 06:00:00,3,9,0.0,Krasno selo,23.400164,42.666508,Wind
2017-06-10 06:00:00,5,10,0.0,Kopitoto,23.268403,42.669797,Sun radiation
2017-12-16 17:00:00,3,9,3.82,Krasno selo,23.400164,42.666508,Wind
2018-04-08 16:00:00,4,0,16.47,Pavlovo,23.268403,42.669797,Particulate matter
2018-02-13 04:00:00,4,7,90.06,Pavlovo,23.268403,42.669797,Humidity
2017-08-23 12:00:00,5,5,73.64,Kopitoto,23.268403,42.669797,O3
2017-10-30 05:00:00,5,0,10.12,Kopitoto,23.268403,42.669797,Particulate matter
2017-07-26 09:00:00,3,11,17.99,Krasno selo,23.400164,42.666508,Temperature
2016-02-07 03:00:00,3,8,938.27,Krasno selo,23.400164,42.666508,Atmospheric pressure
2017-10-25 00:00:00,6,11,0.0,Mladost,23.383271,42.655488,Temperature
2018-03-21 00:00:00,4,3,3.85,Pavlovo,23.268403,42.669797,C6H6
2017-09-23 21:00:00,4,11,13.1,Pavlovo,23.268403,42.669797,Temperature
2016-05-15 12:00:00,5,9,2.91,Kopitoto,23.268403,42.669797,Wind
2017-10-23 11:00:00,5,4,0.28,Kopitoto,23.268403,42.669797,CO
2016-03-19 04:00:00,2,7,65.09,Nadezhda,23.310972,42.732292,Humidity
2016-05-25 08:00:00,4,7,57.14,Pavlovo,23.268403,42.669797,Humidity
2016-01-24 03:00:00,3,10,0.0,Krasno selo,23.400164,42.666508,Sun radiation
2017-06-01 18:00:00,2,10,95.6,Nadezhda,23.310972,42.732292,Sun radiation
2017-10-30 23:00:00,4,8,950.0,Pavlovo,23.268403,42.669797,Atmospheric pressure
2016-08-09 19:00:00,4,7,53.77,Pavlovo,23.268403,42.669797,Humidity
2016-01-25 10:00:00,2,10,87.18,Nadezhda,23.310972,42.732292,Sun radiation
2016-09-29 07:00:00,4,9,0.86,Pavlovo,23.268403,42.669797,Wind
2017-07-07 23:00:00,4,8,945.0,Pavlovo,23.268403,42.669797,Atmospheric pressure
2017-06-27 03:00:00,5,11,0.0,Kopitoto,23.268403,42.669797,Temperature
2018-05-14 16:00:00,3,8,910.84,Krasno selo,23.400164,42.666508,Atmospheric pressure
2017-04-30 13:00:00,3,9,0.75,Krasno selo,23.400164,42.666508,Wind
2018-02-16 22:00:00,5,8,868.57,Kopitoto,23.268403,42.669797,Atmospheric pressure
2017-08-26 00:00:00,4,5,57.63,Pavlovo,23.268403,42.669797,O3
2018-04-25 00:00:00,4,10,18.82,Pavlovo,23.268403,42.669797,Sun radiation
2017-11-03 22:00:00,3,6,6.93,Krasno selo,23.400164,42.666508,SO2
2017-04-08 01:00:00,2,10,0.0,Nadezhda,23.310972,42.732292,Sun radiation
2017-09-08 14:00:00,1,10,0.0,Druzhba,23.400164,42.666508,Sun radiation
2016-07-17 00:00:00,6,1,39.05,Mladost,23.383271,42.655488,NO2
2016-08-09 22:00:00,2,2,30.16,Nadezhda,23.310972,42.732292,NO
2017-08-18 16:00:00,1,7,12.34,Druzhba,23.400164,42.666508,Humidity
2017-02-15 13:00:00,4,8,962.03,Pavlovo,23.268403,42.669797,Atmospheric pressure
2016-03-15 07:00:00,2,1,43.93,Nadezhda,23.310972,42.732292,NO2
2018-01-20 21:00:00,1,9,1.78,Druzhba,23.400164,42.666508,Wind
2016-02-17 14:00:00,5,7,38.68,Kopitoto,23.268403,42.669797,Humidity
2017-01-30 13:00:00,1,8,926.83,Druzhba,23.400164,42.666508,Atmospheric pressure
2017-01-24 02:00:00,1,9,1.11,Druzhba,23.400164,42.666508,Wind
2016-10-21 15:00:00,4,9,1.96,Pavlovo,23.268403,42.669797,Wind
2016-02-24 12:00:00,5,2,0.74,Kopitoto,23.268403,42.669797,NO
2016-07-31 10:00:00,5,0,19.03,Kopitoto,23.268403,42.669797,Particulate matter
2018-06-04 10:00:00,5,11,22.4,Kopitoto,23.268403,42.669797,Temperature
2018-06-06 06:00:00,5,11,0.0,Kopitoto,23.268403,42.669797,Temperature
2016-02-23 21:00:00,4,10,22.4,Pavlovo,23.268403,42.669797,Sun radiation
2016-09-07 05:00:00,3,2,1.27,Krasno selo,23.400164,42.666508,NO
2016-11-16 14:00:00,3,9,1.17,Krasno selo,23.400164,42.666508,Wind
2018-04-17 05:00:00,1,1,31.85,Druzhba,23.400164,42.666508,NO2
2016-08-28 05:00:00,4,11,12.66,Pavlovo,23.268403,42.669797,Temperature
2016-03-03 17:00:00,4,8,928.4,Pavlovo,23.268403,42.669797,Atmospheric pressure
2016-10-23 16:00:00,4,11,16.16,Pavlovo,23.268403,42.669797,Temperature
2016-09-05 07:00:00,5,4,0.5,Kopitoto,23.268403,42.669797,CO
2016-03-29 05:00:00,1,6,5.72,Druzhba,23.400164,42.666508,SO2
2018-01-12 12:00:00,2,0,25.43,Nadezhda,23.310972,42.732292,Particulate matter
2017-06-16 17:00:00,2,5,100.0,Nadezhda,23.310972,42.732292,O3
2018-03-29 17:00:00,5,7,34.58,Kopitoto,23.268403,42.669797,Humidity
2016-07-17 20:00:00,3,4,0.54,Krasno selo,23.400164,42.666508,CO
2017-12-15 12:00:00,4,0,72.57,Pavlovo,23.268403,42.669797,Particulate matter
2017-06-03 00:00:00,3,2,1.55,Krasno selo,23.400164,42.666508,NO
2016-02-06 21:00:00,5,0,9.12,Kopitoto,23.268403,42.669797,Particulate matter
2016-03-09 11:00:00,3,8,932.52,Krasno selo,23.400164,42.666508,Atmospheric pressure
2018-03-07 11:00:00,6,0,14.57,Mladost,23.383271,42.655488,Particulate matter
2016-08-22 23:00:00,1,8,921.21,Druzhba,23.400164,42.666508,Atmospheric pressure
2016-10-28 00:00:00,4,2,2.36,Pavlovo,23.268403,42.669797,NO
2017-02-26 13:00:00,5,11,2.65,Kopitoto,23.268403,42.669797,Temperature
2016-12-27 03:00:00,4,7,75.0,Pavlovo,23.268403,42.669797,Humidity
2016-07-18 13:00:00,1,7,55.2,Druzhba,23.400164,42.666508,Humidity
2017-03-08 21:00:00,5,1,5.74,Kopitoto,23.268403,42.669797,NO2
2016-05-26 20:00:00,2,9,0.54,Nadezhda,23.310972,42.732292,Wind
2017-02-22 20:00:00,2,1,87.86,Nadezhda,23.310972,42.732292,NO2
2017-07-26 08:00:00,5,6,2.76,Kopitoto,23.268403,42.669797,SO2
2016-02-25 01:00:00,2,5,54.91,Nadezhda,23.310972,42.732292,O3
2016-12-31 19:00:00,2,10,1.51,Nadezhda,23.310972,42.732292,Sun radiation
2016-04-22 14:00:00,6,1,21.5,Mladost,23.383271,42.655488,NO2
2016-02-17 15:00:00,3,1,61.63,Krasno selo,23.400164,42.666508,NO2
2018-06-11 12:00:00,3,1,23.23,Krasno selo,23.400164,42.666508,NO2
2018-03-24 23:00:00,2,10,2.13,Nadezhda,23.310972,42.732292,Sun radiation
2017-02-05 07:00:00,4,6,7.63,Pavlovo,23.268403,42.669797,SO2
2017-02-08 20:00:00,6,10,0.92,Mladost,23.383271,42.655488,Sun radiation
2016-11-25 02:00:00,4,2,29.81,Pavlovo,23.268403,42.669797,NO
2017-11-13 14:00:00,5,9,2.43,Kopitoto,23.268403,42.669797,Wind
2016-11-06 19:00:00,5,5,64.94,Kopitoto,23.268403,42.669797,O3
2017-11-27 08:00:00,6,4,0.31,Mladost,23.383271,42.655488,CO
2017-07-19 14:00:00,5,11,0.0,Kopitoto,23.268403,42.669797,Temperature
2017-04-21 17:00:00,5,9,25.89,Kopitoto,23.268403,42.669797,Wind
2017-05-27 02:00:00,6,3,0.66,Mladost,23.383271,42.655488,C6H6
2016-03-05 10:00:00,1,1,14.21,Druzhba,23.400164,42.666508,NO2
2018-02-03 19:00:00,6,4,0.36,Mladost,23.383271,42.655488,CO
2017-01-27 21:00:00,1,5,0.37,Druzhba,23.400164,42.666508,O3
2017-08-04 05:00:00,3,7,71.98,Krasno selo,23.400164,42.666508,Humidity
2016-05-25 04:00:00,5,3,0.09,Kopitoto,23.268403,42.669797,C6H6
2017-12-16 18:00:00,1,6,10.63,Druzhba,23.400164,42.666508,SO2
2016-08-28 10:00:00,3,11,0.0,Krasno selo,23.400164,42.666508,Temperature
2018-06-14 16:00:00,3,11,0.0,Krasno selo,23.400164,42.666508,Temperature
2018-04-07 11:00:00,1,8,950.0,Druzhba,23.400164,42.666508,Atmospheric pressure
2016-08-14 07:00:00,3,4,0.4,Krasno selo,23.400164,42.666508,CO
2018-04-02 17:00:00,1,11,0.0,Druzhba,23.400164,42.666508,Temperature
2018-06-07 12:00:00,6,2,0.58,Mladost,23.383271,42.655488,NO
2017-04-11 02:00:00,2,9,0.0,Nadezhda,23.310972,42.732292,Wind
2018-01-12 05:00:00,2,2,2.19,Nadezhda,23.310972,42.732292,NO
2018-06-03 17:00:00,5,9,2.84,Kopitoto,23.268403,42.669797,Wind
2018-05-14 10:00:00,4,6,1.79,Pavlovo,23.268403,42.669797,SO2
2018-02-01 14:00:00,5,9,5.65,Kopitoto,23.268403,42.669797,Wind
2016-03-14 21:00:00,6,2,7.8,Mladost,23.383271,42.655488,NO
2017-06-20 10:00:00,4,11,21.27,Pavlovo,23.268403,42.669797,Temperature
2017-09-22 04:00:00,4,1,2.37,Pavlovo,23.268403,42.669797,NO2
2016-07-30 16:00:00,1,10,535.0,Druzhba,23.400164,42.666508,Sun radiation
2016-08-31 18:00:00,2,6,6.53,Nadezhda,23.310972,42.732292,SO2
2016-10-15 12:00:00,1,10,590.06,Druzhba,23.400164,42.666508,Sun radiation
2016-10-29 17:00:00,2,2,6.53,Nadezhda,23.310972,42.732292,NO
2016-12-25 08:00:00,1,2,6.67,Druzhba,23.400164,42.666508,NO
2016-12-24 08:00:00,5,2,0.23,Kopitoto,23.268403,42.669797,NO
2018-02-03 07:00:00,2,5,33.82,Nadezhda,23.310972,42.732292,O3
2017-06-16 23:00:00,6,2,1.68,Mladost,23.383271,42.655488,NO
2016-02-21 22:00:00,4,9,1.91,Pavlovo,23.268403,42.669797,Wind
2016-10-15 07:00:00,5,9,1.47,Kopitoto,23.268403,42.669797,Wind
2016-12-14 19:00:00,4,0,211.11,Pavlovo,23.268403,42.669797,Particulate matter
2017-02-19 02:00:00,3,8,926.83,Krasno selo,23.400164,42.666508,Atmospheric pressure
2016-03-11 10:00:00,2,7,92.35,Nadezhda,23.310972,42.732292,Humidity
2018-06-17 10:00:00,2,10,734.81,Nadezhda,23.310972,42.732292,Sun radiation
2018-01-14 22:00:00,4,11,-2.08,Pavlovo,23.268403,42.669797,Temperature
2016-10-29 12:00:00,3,5,39.58,Krasno selo,23.400164,42.666508,O3
2017-01-05 12:00:00,4,6,8.6,Pavlovo,23.268403,42.669797,SO2
2016-11-26 22:00:00,6,4,0.79,Mladost,23.383271,42.655488,CO
2017-08-09 03:00:00,6,1,8.94,Mladost,23.383271,42.655488,NO2
2016-03-04 17:00:00,1,8,915.66,Druzhba,23.400164,42.666508,Atmospheric pressure
2018-02-11 21:00:00,3,7,68.16,Krasno selo,23.400164,42.666508,Humidity
2018-05-04 22:00:00,4,9,0.82,Pavlovo,23.268403,42.669797,Wind
2018-01-02 15:00:00,6,11,5.12,Mladost,23.383271,42.655488,Temperature
2018-03-13 07:00:00,5,4,0.27,Kopitoto,23.268403,42.669797,CO
2016-01-23 14:00:00,2,5,51.91,Nadezhda,23.310972,42.732292,O3
2016-02-28 08:00:00,4,0,38.2,Pavlovo,23.268403,42.669797,Particulate matter
2017-06-22 19:00:00,5,11,0.0,Kopitoto,23.268403,42.669797,Temperature
2016-03-04 08:00:00,4,1,30.53,Pavlovo,23.268403,42.669797,NO2
2016-04-13 05:00:00,1,0,32.5,Druzhba,23.400164,42.666508,Particulate matter
2016-10-15 08:00:00,2,11,7.59,Nadezhda,23.310972,42.732292,Temperature
2016-05-16 15:00:00,1,7,71.66,Druzhba,23.400164,42.666508,Humidity
2016-05-30 00:00:00,1,10,0.0,Druzhba,23.400164,42.666508,Sun radiation
2018-04-12 10:00:00,5,4,0.4,Kopitoto,23.268403,42.669797,CO
2018-04-21 21:00:00,6,9,0.0,Mladost,23.383271,42.655488,Wind
2017-03-02 21:00:00,1,10,0.0,Druzhba,23.400164,42.666508,Sun radiation
2017-10-09 11:00:00,3,5,32.22,Krasno selo,23.400164,42.666508,O3
2017-06-08 15:00:00,1,6,6.19,Druzhba,23.400164,42.666508,SO2
2018-05-12 12:00:00,4,2,5.05,Pavlovo,23.268403,42.669797,NO
2016-05-26 19:00:00,4,6,3.71,Pavlovo,23.268403,42.669797,SO2
2017-03-26 14:00:00,2,6,6.56,Nadezhda,23.310972,42.732292,SO2
2017-08-07 23:00:00,4,2,0.75,Pavlovo,23.268403,42.669797,NO
2017-11-20 00:00:00,6,6,8.03,Mladost,23.383271,42.655488,SO2
2017-01-28 21:00:00,4,10,19.23,Pavlovo,23.268403,42.669797,Sun radiation
2016-06-24 16:00:00,4,11,23.63,Pavlovo,23.268403,42.669797,Temperature
2018-02-16 13:00:00,4,10,400.0,Pavlovo,23.268403,42.669797,Sun radiation
2017-07-30 02:00:00,1,7,58.91,Druzhba,23.400164,42.666508,Humidity
2016-01-25 17:00:00,4,8,956.96,Pavlovo,23.268403,42.669797,Atmospheric pressure
2016-02-26 16:00:00,4,6,2.43,Pavlovo,23.268403,42.669797,SO2
2017-06-17 06:00:00,6,0,21.79,Mladost,23.383271,42.655488,Particulate matter
2017-03-22 09:00:00,3,3,2.72,Krasno selo,23.400164,42.666508,C6H6
2017-11-30 05:00:00,1,6,11.0,Druzhba,23.400164,42.666508,SO2
2016-04-04 23:00:00,6,11,0.0,Mladost,23.383271,42.655488,Temperature
2018-02-10 06:00:00,4,3,6.89,Pavlovo,23.268403,42.669797,C6H6
2018-03-28 02:00:00,4,0,33.57,Pavlovo,23.268403,42.669797,Particulate matter
2018-02-08 15:00:00,5,5,80.46,Kopitoto,23.268403,42.669797,O3
2018-01-29 20:00:00,3,9,4.16,Krasno selo,23.400164,42.666508,Wind
2017-09-28 23:00:00,4,11,10.36,Pavlovo,23.268403,42.669797,Temperature
2016-12-24 01:00:00,1,9,2.18,Druzhba,23.400164,42.666508,Wind
2017-01-04 11:00:00,5,6,5.39,Kopitoto,23.268403,42.669797,SO2
2017-01-05 13:00:00,6,4,0.67,Mladost,23.383271,42.655488,CO
2018-01-15 01:00:00,6,1,8.62,Mladost,23.383271,42.655488,NO2
2017-11-28 16:00:00,3,0,20.12,Krasno selo,23.400164,42.666508,Particulate matter
2017-05-16 15:00:00,1,9,0.98,Druzhba,23.400164,42.666508,Wind
2018-01-27 13:00:00,3,1,129.94,Krasno selo,23.400164,42.666508,NO2
2017-10-29 11:00:00,2,10,493.51,Nadezhda,23.310972,42.732292,Sun radiation
2018-05-15 20:00:00,2,11,21.03,Nadezhda,23.310972,42.732292,Temperature
2017-05-01 11:00:00,3,3,1.11,Krasno selo,23.400164,42.666508,C6H6
2016-02-24 06:00:00,1,8,921.95,Druzhba,23.400164,42.666508,Atmospheric pressure
2018-05-28 00:00:00,6,11,0.0,Mladost,23.383271,42.655488,Temperature
2017-08-25 15:00:00,1,2,1.09,Druzhba,23.400164,42.666508,NO
2016-10-24 12:00:00,6,2,13.48,Mladost,23.383271,42.655488,NO
2016-11-27 10:00:00,1,6,8.9,Druzhba,23.400164,42.666508,SO2
2016-09-12 09:00:00,4,10,248.59,Pavlovo,23.268403,42.669797,Sun radiation
2016-08-17 17:00:00,4,4,0.43,Pavlovo,23.268403,42.669797,CO
2016-05-19 03:00:00,2,1,13.93,Nadezhda,23.310972,42.732292,NO2
2017-03-17 14:00:00,4,11,7.69,Pavlovo,23.268403,42.669797,Temperature
2016-10-02 13:00:00,6,11,0.0,Mladost,23.383271,42.655488,Temperature
2017-11-05 23:00:00,1,7,78.55,Druzhba,23.400164,42.666508,Humidity
2016-03-05 11:00:00,4,3,0.69,Pavlovo,23.268403,42.669797,C6H6
2016-11-15 08:00:00,4,3,0.81,Pavlovo,23.268403,42.669797,C6H6
2017-09-07 06:00:00,6,1,14.97,Mladost,23.383271,42.655488,NO2
2016-06-27 20:00:00,1,5,89.11,Druzhba,23.400164,42.666508,O3
2016-11-29 23:00:00,6,4,0.63,Mladost,23.383271,42.655488,CO
2018-03-10 18:00:00,4,7,37.25,Pavlovo,23.268403,42.669797,Humidity
2017-05-29 23:00:00,1,6,9.79,Druzhba,23.400164,42.666508,SO2
2016-08-23 18:00:00,5,6,3.31,Kopitoto,23.268403,42.669797,SO2
2017-11-01 12:00:00,1,11,0.0,Druzhba,23.400164,42.666508,Temperature
2017-09-05 19:00:00,1,1,29.5,Druzhba,23.400164,42.666508,NO2
2017-07-23 16:00:00,1,5,118.01,Druzhba,23.400164,42.666508,O3
2018-04-02 07:00:00,5,10,60.0,Kopitoto,23.268403,42.669797,Sun radiation
2016-11-18 23:00:00,5,9,1.96,Kopitoto,23.268403,42.669797,Wind
2016-09-07 14:00:00,4,9,0.65,Pavlovo,23.268403,42.669797,Wind
2016-11-25 18:00:00,6,4,1.39,Mladost,23.383271,42.655488,CO
2016-11-03 08:00:00,5,0,7.8,Kopitoto,23.268403,42.669797,Particulate matter
2017-02-18 07:00:00,1,11,-0.89,Druzhba,23.400164,42.666508,Temperature
2018-05-18 18:00:00,4,3,0.22,Pavlovo,23.268403,42.669797,C6H6
2018-04-12 10:00:00,4,2,52.17,Pavlovo,23.268403,42.669797,NO
2018-02-08 16:00:00,6,1,54.34,Mladost,23.383271,42.655488,NO2
2018-06-01 00:00:00,5,9,4.93,Kopitoto,23.268403,42.669797,Wind
2017-07-23 02:00:00,3,4,0.32,Krasno selo,23.400164,42.666508,CO
2016-07-18 03:00:00,1,0,9.7,Druzhba,23.400164,42.666508,Particulate matter
2017-06-11 19:00:00,6,10,42.11,Mladost,23.383271,42.655488,Sun radiation
2018-04-11 17:00:00,5,11,20.88,Kopitoto,23.268403,42.669797,Temperature
2016-02-17 22:00:00,4,3,0.93,Pavlovo,23.268403,42.669797,C6H6
2016-06-24 15:00:00,6,9,2.12,Mladost,23.383271,42.655488,Wind
2018-01-25 14:00:00,1,11,-0.06,Druzhba,23.400164,42.666508,Temperature
2017-12-09 06:00:00,2,5,0.48,Nadezhda,23.310972,42.732292,O3
2017-05-04 20:00:00,2,6,6.82,Nadezhda,23.310972,42.732292,SO2
2018-05-14 08:00:00,2,0,38.52,Nadezhda,23.310972,42.732292,Particulate matter
2018-02-24 13:00:00,3,1,26.41,Krasno selo,23.400164,42.666508,NO2
2017-11-08 19:00:00,2,2,24.32,Nadezhda,23.310972,42.732292,NO
2016-10-22 14:00:00,5,3,0.05,Kopitoto,23.268403,42.669797,C6H6
2018-02-07 22:00:00,6,10,1.01,Mladost,23.383271,42.655488,Sun radiation
2016-03-03 06:00:00,1,11,2.26,Druzhba,23.400164,42.666508,Temperature
2017-06-08 00:00:00,3,7,93.33,Krasno selo,23.400164,42.666508,Humidity
2016-02-15 11:00:00,4,0,31.18,Pavlovo,23.268403,42.669797,Particulate matter
2017-04-17 11:00:00,1,8,915.66,Druzhba,23.400164,42.666508,Atmospheric pressure
2017-05-03 19:00:00,6,1,54.62,Mladost,23.383271,42.655488,NO2
2017-05-06 19:00:00,2,7,73.53,Nadezhda,23.310972,42.732292,Humidity
2018-03-20 01:00:00,1,7,82.96,Druzhba,23.400164,42.666508,Humidity
2016-08-20 09:00:00,2,10,72.0,Nadezhda,23.310972,42.732292,Sun radiation
2017-06-08 18:00:00,6,10,0.0,Mladost,23.383271,42.655488,Sun radiation
2016-12-27 06:00:00,6,6,0.26,Mladost,23.383271,42.655488,SO2
2018-04-20 03:00:00,3,4,0.01,Krasno selo,23.400164,42.666508,CO
2017-02-13 18:00:00,4,4,0.86,Pavlovo,23.268403,42.669797,CO
2017-05-22 01:00:00,4,11,12.0,Pavlovo,23.268403,42.669797,Temperature
2018-01-04 19:00:00,4,9,2.02,Pavlovo,23.268403,42.669797,Wind
2017-06-16 13:00:00,5,4,0.24,Kopitoto,23.268403,42.669797,CO
2018-03-19 19:00:00,1,3,5.45,Druzhba,23.400164,42.666508,C6H6
2017-11-16 05:00:00,3,4,0.56,Krasno selo,23.400164,42.666508,CO
2016-09-10 06:00:00,5,7,33.67,Kopitoto,23.268403,42.669797,Humidity
2016-05-15 13:00:00,5,1,2.34,Kopitoto,23.268403,42.669797,NO2
2017-04-11 15:00:00,6,9,1.85,Mladost,23.383271,42.655488,Wind
2016-10-09 08:00:00,2,7,91.02,Nadezhda,23.310972,42.732292,Humidity
2016-05-15 21:00:00,6,10,0.0,Mladost,23.383271,42.655488,Sun radiation
2016-01-27 02:00:00,1,3,4.97,Druzhba,23.400164,42.666508,C6H6
2016-05-12 12:00:00,5,8,854.24,Kopitoto,23.268403,42.669797,Atmospheric pressure
2017-10-26 22:00:00,4,9,1.51,Pavlovo,23.268403,42.669797,Wind
2018-03-02 23:00:00,5,0,13.54,Kopitoto,23.268403,42.669797,Particulate matter
2017-07-09 16:00:00,6,0,15.51,Mladost,23.383271,42.655488,Particulate matter
2018-01-18 16:00:00,1,9,5.34,Druzhba,23.400164,42.666508,Wind
2017-05-10 01:00:00,4,1,12.57,Pavlovo,23.268403,42.669797,NO2
2016-04-27 22:00:00,2,10,0.0,Nadezhda,23.310972,42.732292,Sun radiation
2018-02-20 09:00:00,5,1,4.04,Kopitoto,23.268403,42.669797,NO2
2016-03-24 03:00:00,5,11,0.0,Kopitoto,23.268403,42.669797,Temperature
2018-04-08 22:00:00,4,2,1.64,Pavlovo,23.268403,42.669797,NO
2016-02-29 04:00:00,1,8,926.83,Druzhba,23.400164,42.666508,Atmospheric pressure
2016-12-19 03:00:00,3,4,3.52,Krasno selo,23.400164,42.666508,CO
2018-05-11 15:00:00,4,7,80.0,Pavlovo,23.268403,42.669797,Humidity
2016-11-02 19:00:00,4,0,53.5,Pavlovo,23.268403,42.669797,Particulate matter
2017-09-30 15:00:00,2,0,30.13,Nadezhda,23.310972,42.732292,Particulate matter
2016-11-16 03:00:00,2,11,-1.35,Nadezhda,23.310972,42.732292,Temperature
2016-06-14 06:00:00,4,8,927.61,Pavlovo,23.268403,42.669797,Atmospheric pressure
2017-09-18 06:00:00,6,9,0.0,Mladost,23.383271,42.655488,Wind
2018-01-18 22:00:00,5,2,-0.12,Kopitoto,23.268403,42.669797,NO
2017-08-23 11:00:00,6,0,16.61,Mladost,23.383271,42.655488,Particulate matter
2016-03-02 21:00:00,4,4,0.67,Pavlovo,23.268403,42.669797,CO
2016-12-12 18:00:00,6,2,14.0,Mladost,23.383271,42.655488,NO
2016-11-22 04:00:00,2,10,1.96,Nadezhda,23.310972,42.732292,Sun radiation
2017-01-03 02:00:00,4,10,23.08,Pavlovo,23.268403,42.669797,Sun radiation
2017-12-16 17:00:00,5,0,12.82,Kopitoto,23.268403,42.669797,Particulate matter
2018-04-07 03:00:00,3,6,2.88,Krasno selo,23.400164,42.666508,SO2
2017-06-27 14:00:00,4,11,27.88,Pavlovo,23.268403,42.669797,Temperature
2017-03-10 04:00:00,5,8,859.09,Kopitoto,23.268403,42.669797,Atmospheric pressure
2016-03-26 09:00:00,1,2,7.83,Druzhba,23.400164,42.666508,NO
2017-02-07 22:00:00,2,6,5.95,Nadezhda,23.310972,42.732292,SO2
2017-02-22 11:00:00,5,8,863.64,Kopitoto,23.268403,42.669797,Atmospheric pressure
2016-09-10 13:00:00,4,9,2.34,Pavlovo,23.268403,42.669797,Wind
2017-02-06 18:00:00,6,0,24.64,Mladost,23.383271,42.655488,Particulate matter
2016-06-28 18:00:00,4,5,96.55,Pavlovo,23.268403,42.669797,O3
2018-04-18 04:00:00,5,2,0.17,Kopitoto,23.268403,42.669797,NO
2016-12-13 02:00:00,5,3,0.03,Kopitoto,23.268403,42.669797,C6H6
